pattern	constr_id	form	correct_number	cls_token_num	attr	len2_nsubj	len_prefix	len_context	que_id	freq	rel_nsubj_inversed	sent	pos
subj_rel_aux	161	ont	plur	sing	False	44	50	6	47	126706	False	Et si l' on objecte que , pour figurer la pensée d' un politique , il faudrait qu' il en eût une , ou l' action d' un ministre , il faudrait qu' il eût fait quelque chose , et que , si les milliers de célébrités qu' on érige ont possédé chacune un visage qu' on peut reproduire , il serait fort difficile de leur trouver à toutes un rêve ou une pensée qu' on pût symboliser , nous dirons qu' en ce cas on serait quitte pour ne rien figurer du tout .... <eos>	CCONJ SCONJ DET PRON VERB SCONJ PUNCT ADP VERB DET NOUN ADP DET NOUN PUNCT PRON VERB SCONJ PRON PRON VERB PRON PUNCT CCONJ DET NOUN ADP DET NOUN PUNCT PRON VERB SCONJ PRON AUX VERB DET NOUN PUNCT CCONJ SCONJ PUNCT SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX VERB PRON DET NOUN PRON PRON VERB VERB PUNCT PRON AUX ADV ADJ ADP PRON VERB ADP PRON DET NOUN CCONJ DET NOUN PRON PRON VERB VERB PUNCT PRON VERB SCONJ ADP DET NOUN PRON AUX ADJ ADP ADV PRON VERB ADV ADV PUNCT
subj_rel_verb	162	parut	sing	sing	False	16	22	6	19	332	False	Fierce vit Sélysette attentive , admirative peut-être ? --Il tressaillit dans toutes ses fibres ; ce coup d' œil qu' elle donnait parut volé à lui-même . <eos>	PROPN VERB PROPN ADJ PUNCT ADJ ADV PUNCT INTJ VERB ADP ADJ DET NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB VERB ADP PRON PUNCT
subj_rel_aux	163	était	sing	sing	False	14	20	6	17	88321	False	Florence et Rome étaient pourtant le cadre parfait d' un amour malheureux et le soupçon de mélancolie qu' il emportait était à l' époque un élément indispensable pour goûter pleinement le charme des ruines et des monuments . <eos>	PROPN CCONJ PROPN AUX ADV DET NOUN ADJ ADP DET NOUN ADJ CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADP DET NOUN DET NOUN ADJ ADP VERB ADV DET NOUN DET NOUN CCONJ DET NOUN PUNCT
subj_rel_verb	164	donnait	sing	sing	True	36	42	6	39	1048	False	Fritz , tout joyeux de la découverte , ne résista point à la tentation de mettre sa monture au trot pour l' annoncer à sa mère ; mais il ne put la modérer , car une poignée d' herbes qu' il agitait donnait une rapidité effrayante . <eos>	PROPN PUNCT ADV ADJ ADP DET NOUN PUNCT ADV VERB ADV ADP DET NOUN ADP VERB DET NOUN ADP NOUN ADP PRON VERB ADP DET NOUN PUNCT CCONJ PRON ADV VERB PRON VERB PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB DET NOUN ADJ PUNCT
subj_rel_aux	165	est	sing	sing	False	33	39	6	36	884505	False	"Gaston de Sénac , fils du précédent , moitié homme de guerre , moitié diplomate , mais par-dessus tout courtisan renforcé , disait à qui voulait l' entendre : "" Le plus beau point de vue que je connaisse est celui de l' orangerie de Versailles , quand le roi descend le grand escalier au milieu d' une cinquantaine de jolies femmes . <eos>"	PROPN ADP PROPN PUNCT NOUN NOUN NOUN PUNCT NOUN NOUN ADP NOUN PUNCT NOUN NOUN PUNCT CCONJ ADV DET NOUN VERB PUNCT VERB ADP PRON VERB PRON VERB PUNCT PUNCT DET ADV ADJ NOUN ADP NOUN PRON PRON VERB AUX PRON ADP DET NOUN ADP PROPN PUNCT SCONJ DET NOUN VERB DET ADJ NOUN ADP NOUN ADP NUM NOUN ADP ADJ NOUN PUNCT
subj_rel_verb	166	appartient	sing	sing	True	6	12	6	9	2924	False	Il a constaté que ce riche dépôt d' objets qu' on a appartient à une époque _ très-postérieure à l' établissement du gouvernement républicain dans Rome _ . <eos>	PRON AUX VERB SCONJ DET ADJ NOUN ADP NOUN PRON PRON VERB VERB ADP DET NOUN PUNCT ADJ ADP DET NOUN DET NOUN ADJ ADP PROPN PUNCT PUNCT
subj_rel_aux	167	est	sing	sing	False	19	25	6	22	884505	False	Il a tant bu , que je ne pense pas qu' on puisse durer contre lui ; et l' odeur du vin qu' il souffle est montée jusqu' à nous . <eos>	PRON AUX ADV VERB PUNCT SCONJ PRON ADV VERB ADV SCONJ PRON VERB VERB ADP PRON PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX VERB ADP ADP PRON PUNCT
subj_rel_verb	168	sortaient	plur	sing	none	19	25	6	22	76	False	Il avait au milieu du front un seul œil , rouge et ardent comme un charbon allumé , les dents de devant qu' il avait sortaient de la bouche , qui n' était pas moins fendue que celle d' un cheval ; et la lèvre inférieure lui descendait sur la poitrine . <eos>	PRON VERB ADP NOUN ADP NOUN DET ADJ NOUN PUNCT ADJ CCONJ ADJ ADP DET NOUN VERB PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB ADP DET NOUN PUNCT PRON ADV AUX ADV ADV VERB SCONJ PRON ADP DET NOUN PUNCT CCONJ DET NOUN ADJ PRON VERB ADP DET NOUN PUNCT
subj_rel_aux	169	était	sing	sing	True	5	11	6	8	88321	False	Il est clair que la forme de lettres que j' adoptai était un simple artifice qui permettait plus d' abandon , m' autorisait à me découvrir un peu plus moi-même , et me dispensait de toute méthode . <eos>	PRON AUX ADJ SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX DET ADJ NOUN PRON VERB ADV ADP NOUN PUNCT PRON VERB ADP PRON VERB DET ADV ADV PRON PUNCT CCONJ PRON VERB ADP DET NOUN PUNCT
subj_rel_aux	170	est	sing	sing	False	5	11	6	8	884505	False	Il est profond , la masse d' eau qu' il contient est prodigieuse . <eos>	PRON AUX ADJ PUNCT DET NOUN ADP NOUN PRON PRON VERB AUX ADJ PUNCT
subj_rel_aux	171	est	sing	plur	False	58	64	6	61	884505	False	Il est vrai , en général ; mais la _ Vallisnérie _ mâle , attachée au fond de l' eau , rompt ses liens et s' élance vers la surface du flot pour rejoindre la fleur femelle.--On convient que le végétal est une collection de végétaux , se multiplie par parties détachées , par bouture , qu' une branche de saule que vous détachez est un saule que vous détachez de plusieurs saules . <eos>	PRON AUX ADJ PUNCT ADP NOUN PUNCT CCONJ DET PUNCT PROPN PUNCT ADJ PUNCT VERB ADP NOUN ADP DET NOUN PUNCT VERB DET NOUN CCONJ PRON VERB ADP DET NOUN ADP NOUN ADP VERB DET NOUN PUNCT VERB SCONJ DET NOUN AUX DET NOUN ADP NOUN PUNCT PRON VERB ADP NOUN VERB PUNCT ADP NOUN PUNCT SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX DET NOUN PRON PRON VERB ADP DET NOUN PUNCT
subj_rel_verb	172	vaut	sing	sing	False	5	11	6	8	2624	False	Il est vrai que la laine par exemple qu' on tire vaut quatre fois plus qu' elle ne valoit . <eos>	PRON AUX ADJ SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB NUM NOUN ADV SCONJ PRON ADV VERB PUNCT
subj_rel_verb	173	conduisit	sing	sing	False	17	23	6	20	403	False	Il faisait tout à fait nuit lorsque Salvador sortit de la maison de l' usurier ; un cabriolet de place qu' il prit conduisit a l' embarcadère du chemin de fer de Paris à Orléans . <eos>	PRON VERB ADV ADP NOUN NOUN SCONJ PROPN VERB ADP DET NOUN ADP DET NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB ADP DET NOUN NOUN NOUN ADP NOUN ADP PROPN ADP PROPN PUNCT
subj_rel_verb	174	purent	plur	plur	True	32	38	6	35	573	False	Il faut convenir d' ailleurs que jamais les armées du moyen âge ne présentèrent un corps aussi discipliné et homogène que les armées romaines , et que , par conséquent , les moyens d' attaque qu' elles mirent purent rivaliser avec ceux employés par les Romains . <eos>	PRON VERB VERB ADP ADV SCONJ ADV DET NOUN ADP ADJ NOUN ADV VERB DET NOUN ADV ADJ CCONJ ADJ SCONJ DET NOUN ADJ PUNCT CCONJ SCONJ PUNCT ADP NOUN PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB VERB ADP PRON VERB ADP DET PROPN PUNCT
subj_rel_aux	175	avait	sing	sing	False	23	29	6	26	47712	False	Il faut dire que Mme de Charmaille avait une terrible esthétique ; son influence était plutôt néfaste , pernicieuse même , et le surnom de Malaria qu' elle avait avait suivi à Montparnasse . <eos>	PRON VERB VERB SCONJ NOUN ADP PROPN VERB DET ADJ NOUN PUNCT DET NOUN AUX ADV ADJ PUNCT ADJ ADV PUNCT CCONJ DET NOUN ADP PROPN PRON PRON VERB AUX VERB ADP PROPN PUNCT
subj_rel_verb	176	empêchaient	plur	sing	True	7	13	6	10	60	False	Il faut joindre à cela que les femmes du monde que je voyais empêchaient d' admirer les autres , ce qui peut paraître une originalité invraisemblable . <eos>	PRON VERB VERB ADP PRON SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADP VERB DET PRON PUNCT PRON PRON VERB VERB DET NOUN ADJ PUNCT
subj_rel_aux	177	sont	plur	sing	False	5	11	6	8	264728	False	Il faut reconnaître que ces sortes d' êtres qu' on nomme sont plus forts et plus redoutables qu' un simple individu ne saurait l' être , et qu' ils ont moins que ceux-ci la responsabilité de leurs propres actes , d' où il résulte qu' il semble raisonnable de laisser à chacune d' elles une indépendance moins grande de la puissance sociale qu' on ne le ferait pour un particulier . <eos>	PRON VERB VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADJ CCONJ ADV ADJ SCONJ DET ADJ NOUN ADV VERB PRON AUX PUNCT CCONJ SCONJ PRON VERB ADV SCONJ PRON DET NOUN ADP DET ADJ NOUN PUNCT ADP ADV PRON VERB SCONJ PRON VERB ADJ ADP VERB ADP PRON ADP PRON DET NOUN ADV ADJ ADP DET NOUN ADJ SCONJ PRON ADV PRON VERB ADP DET NOUN PUNCT
subj_rel_verb	178	rend	sing	sing	False	18	24	6	21	8665	False	Il jouit d' une haute faveur auprès de Mendoon-Men , qu' il a connu enfant , et le poste de confiance qu' il occupe rend l' objet de l' envie des employés birmans . <eos>	PRON VERB ADP DET ADJ NOUN ADV ADP PROPN PUNCT PRON PRON AUX VERB NOUN PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB DET NOUN ADP DET NOUN DET NOUN ADJ PUNCT
subj_rel_aux	179	avait	sing	sing	False	21	27	6	24	47712	False	Il lisait chaque jour les journaux de la veille dans l' office des bonnes maisons qu' il parcourait , et cette guerre d' Amérique qu' on signalait avait semblé devoir amener une révolution en France . <eos>	PRON VERB DET NOUN DET NOUN ADP DET NOUN ADP DET NOUN DET ADJ NOUN PRON PRON VERB PUNCT CCONJ DET NOUN ADP PROPN PRON PRON VERB AUX VERB VERB VERB DET NOUN ADP PROPN PUNCT
subj_rel_aux	180	fut	sing	sing	False	17	23	6	20	65713	True	Il lui fallut voir sur ce doux et tendre visage la plus amoureuse inquiétude , et l' impression de malaise que lui donna fut si insupportable qu' il dut se retirer dans sa chambre pour toute l' après-midi , sous le prétexte de son indisposition grandissante . <eos>	PRON PRON VERB VERB ADP DET ADJ CCONJ ADJ NOUN DET ADV ADJ NOUN PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADJ SCONJ PRON VERB PRON VERB ADP DET NOUN ADP ADJ DET NOUN PUNCT ADP DET NOUN ADP DET NOUN ADJ PUNCT
subj_rel_aux	181	était	sing	sing	False	32	38	6	35	88321	False	Il lui semblait que depuis le premier coup tiré sur l' ennemi il s' était passé beaucoup de temps , qu' il était là depuis la veille , et que ce petit carré de terrain qu' il occupait était familier et connu . <eos>	PRON PRON VERB SCONJ ADP DET ADJ NOUN VERB ADP DET NOUN PRON PRON AUX VERB ADV ADP NOUN PUNCT SCONJ PRON VERB ADV ADP DET NOUN PUNCT CCONJ SCONJ DET ADJ NOUN ADP NOUN PRON PRON VERB AUX VERB CCONJ VERB PUNCT
subj_rel_verb	182	vont	plur	sing	True	15	21	6	18	6466	False	Il m' en coûte infiniment ; je sens tout ce que je hasarde : plusieurs opinions à Paris qu' on voulait vont se changer tout à coup en paradoxes intolérables , peut-être odieux , et surtout amenés sans à-propos . <eos>	PRON PRON PRON VERB ADV PUNCT PRON VERB DET PRON PRON PRON VERB PUNCT DET NOUN ADP PROPN PRON PRON VERB VERB PRON VERB ADV ADP NOUN ADP NOUN ADJ PUNCT ADV ADJ PUNCT CCONJ ADV VERB ADP NOUN PUNCT
subj_rel_aux	183	sera	sing	sing	False	68	74	6	71	22115	False	Il me semble encore que , quand j' aurai fini de jouer en ce monde mon bout de rôle misérable ; fini de courir , par tous les chemins non battus , après l' impossible ; fini d' amuser les gens avec mes fatigues et mes angoisses , j' irai me reposer quelque part où ma mère , qui m' aura devancé , me recevra ; et ce sourire de confiance qu' elle a sera devenu alors un sourire de triomphante certitude . <eos>	PRON PRON VERB ADV SCONJ PUNCT SCONJ PRON AUX VERB ADP VERB ADP DET NOUN DET NOUN ADP NOUN ADJ PUNCT VERB ADP VERB PUNCT ADP ADJ DET NOUN ADV VERB PUNCT ADP DET NOUN PUNCT VERB ADP VERB DET NOUN ADP DET NOUN CCONJ DET NOUN PUNCT PRON VERB PRON VERB DET NOUN ADV DET NOUN PUNCT PRON PRON AUX VERB PUNCT PRON VERB PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX VERB ADV DET NOUN ADP ADJ NOUN PUNCT
subj_rel_verb	184	paraissaient	plur	sing	True	19	25	6	22	72	False	Il n' apercevait pas d' ailleurs que , même du point de vue de l' intérêt grossier , ces projets d' Europe qu' il remaniait paraissaient aux yeux de tous un sable , un pur sable , et qu' on ne tenait nullement à avoir une portion de ce sable mouvant , dont le moindre vent devait changer les fugitives ondulations . <eos>	PRON ADV VERB ADV ADP ADV SCONJ PUNCT ADV SCONJ NOUN ADP NOUN ADP DET NOUN ADJ PUNCT DET NOUN ADP PROPN PRON PRON VERB VERB ADP NOUN ADP PRON DET NOUN PUNCT DET ADJ NOUN PUNCT CCONJ SCONJ PRON ADV VERB ADV ADP VERB DET NOUN ADP DET NOUN ADJ PUNCT PRON DET ADJ NOUN VERB VERB DET ADJ NOUN PUNCT
subj_rel_verb	185	avaient	plur	sing	True	16	22	6	19	14683	False	Il n' y venait plus guère cependant , au pauvre logis d' Endoume , et les hommes de mine qu' il amenait avaient toujours le blasphème à la bouche ou de grossières plaisanteries . <eos>	PRON ADV PRON VERB ADV ADV ADV PUNCT ADP ADJ NOUN ADP PROPN PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADV DET NOUN ADP DET NOUN CCONJ DET ADJ NOUN PUNCT
subj_rel_verb	186	devienne	sing	sing	False	20	26	6	23	551	True	Il ne s' agit donc pas de faire du pays la prison de personne , mais d' empêcher que le moyen de communication que lui donne devienne pas , dans les circonstances exceptionnelles où il se trouve , un privilége pour ses ennemis et un désastre pour lui-même . <eos>	PRON ADV PRON VERB ADV ADV ADP VERB DET NOUN DET NOUN ADP PRON PUNCT CCONJ ADP VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADV PUNCT ADP DET NOUN ADJ ADV PRON PRON VERB PUNCT DET NOUN ADP DET NOUN CCONJ DET NOUN ADP PRON PUNCT
subj_rel_aux	187	soit	sing	plur	False	10	16	6	13	41764	False	Il ne se passera pas deux siècles avant que cette forme de gouvernement que vous admirez soit plus en Europe qu' un souvenir historique , quelque chose de suranné et de caduc comme la règle des trois unités d' Aristote . <eos>	PRON ADV PRON VERB ADV NUM NOUN ADP SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADP PROPN ADV DET NOUN ADJ PUNCT DET NOUN ADP ADJ CCONJ ADP ADJ ADP DET NOUN DET NUM NOUN ADP PROPN PUNCT
subj_rel_aux	188	était	sing	sing	False	35	41	6	38	88321	none	Il nous est facile , aujourd' hui qu' un notaire ou un négociant se fait bâtir une maison sans le secours d' un architecte , de considérer comme grossiers ces premiers essais ; mais la somme de génie qu' il fallait était certainement supérieure à ce que nous demandons à un architecte de notre temps , qui peut faire bâtir sans connaître les premiers éléments de son art , ainsi qu' il arrive trop souvent . <eos>	PRON PRON AUX ADJ PUNCT ADV ADV SCONJ DET NOUN CCONJ DET NOUN PRON AUX VERB DET NOUN ADP DET NOUN ADP DET NOUN PUNCT ADP VERB SCONJ ADJ DET ADJ NOUN PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB AUX ADV ADJ ADP PRON PRON PRON VERB ADP DET NOUN ADP DET NOUN PUNCT PRON VERB AUX VERB ADP VERB DET ADJ NOUN ADP DET NOUN PUNCT ADV SCONJ PRON VERB ADV ADV PUNCT
subj_rel_verb	189	devienne	sing	sing	False	15	21	6	18	551	False	Il nous prit hier une peur , à Brancas et à moi , que le séjour de Pomponne qu' il aime devienne insupportable par un caprice qui arrive souvent : cette trop grande liberté d' y être lui donnera du dégoût , et le fera souvenir que ce Pomponne a contribué à son malheur . <eos>	PRON PRON VERB ADV DET NOUN PUNCT ADP PROPN CCONJ ADP PRON PUNCT SCONJ DET NOUN ADP PROPN PRON PRON VERB VERB ADJ ADP DET NOUN PRON VERB ADV PUNCT DET ADV ADJ NOUN ADP PRON VERB PRON VERB DET NOUN PUNCT CCONJ PRON AUX VERB SCONJ DET PROPN AUX VERB ADP DET NOUN PUNCT
subj_rel_aux	190	ait	sing	sing	none	23	29	6	26	8198	False	Il prétexta l' ordre de l' Empereur , qui pourtant était subordonné aux circonstances ; et , s' il est vrai que sa jalousie pour Davout qu' il détestait ait été la cause de sa détermination , il en a été bien puni , car il a procuré à son rival l' occasion d' acquérir une gloire immortelle . <eos>	PRON VERB DET NOUN ADP DET PROPN PUNCT PRON ADV AUX VERB ADP NOUN PUNCT CCONJ PUNCT SCONJ PRON AUX ADJ SCONJ DET NOUN ADP PROPN PRON PRON VERB AUX AUX DET NOUN ADP DET NOUN PUNCT PRON PRON AUX AUX ADV VERB PUNCT CCONJ PRON AUX VERB ADP DET NOUN DET NOUN ADP VERB DET NOUN ADJ PUNCT
subj_rel_verb	191	jeta	sing	sing	False	11	17	6	14	156	none	Il reçut une balle dans l' oreille gauche ; et un coup de poing que lui donna jeta sur les pieds d' un autre qui le renvoya d' un second coup , en lui disant de prendre garde à ce qu' il faisait : il n' avait pas encore répondu à celui-ci , que la balle venant à rebondir auprès de lui , un de ceux qui couraient après pour la renvoyer , le jeta par terre et tomba avec lui . <eos>	PRON VERB DET NOUN ADP DET NOUN ADJ PUNCT CCONJ DET NOUN ADP NOUN PRON PRON VERB VERB ADP DET NOUN ADP DET PRON PRON PRON VERB ADP DET ADJ NOUN PUNCT ADP PRON VERB ADP VERB NOUN ADP PRON PRON PRON VERB PUNCT PRON ADV AUX ADV ADV VERB ADP PRON PUNCT SCONJ DET NOUN VERB ADP VERB ADV ADP PRON PUNCT PRON ADP PRON PRON VERB ADV ADP PRON VERB PUNCT PRON VERB ADP NOUN CCONJ VERB ADP PRON PUNCT
subj_rel_aux	192	est	sing	sing	False	12	18	6	15	884505	False	Il sait maintenant , au bout de sa douleur , que ce goût de Mort qu' il a est le goût de la Vie . <eos>	PRON VERB ADV PUNCT ADP NOUN ADP DET NOUN PUNCT SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX DET NOUN ADP DET NOUN PUNCT
subj_rel_aux	193	soient	plur	sing	True	26	32	6	29	6844	False	Il semble que le reproche qu' on sera en droit d' adresser au Parnasse , ce sera de n' avoir rien innové et que les quelques hommes de talent qu' il compta soient préoccupés que de tenir honorablement un rang à la suite du Romantisme . <eos>	PRON VERB SCONJ DET NOUN PRON PRON AUX ADP NOUN ADP VERB ADP PROPN PUNCT PRON VERB ADP ADV AUX PRON VERB CCONJ SCONJ DET ADV NOUN ADP NOUN PRON PRON VERB AUX VERB ADV ADP VERB ADV DET NOUN ADP DET NOUN ADP PROPN PUNCT
subj_rel_verb	194	avait	sing	plur	False	21	27	6	24	47712	True	"Il était l' homme , --eux étaient des enfants , --des "" bébés "" ivres d' intangible ! --Conclusion : la ligne de conduite que lui dictaient avait rien de vraiment sérieux , --et qu' au surplus les souffles hivernaux de la rentrée à Paris ( en admettant , par impossible , qu' il durât jusque-là ) dissiperaient comme un mirage . <eos>"	PRON AUX DET NOUN PUNCT PRON AUX DET NOUN PUNCT CCONJ PUNCT NOUN PUNCT ADJ ADP ADJ PUNCT ADJ PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB PRON ADP ADV ADJ PUNCT PUNCT SCONJ ADP NOUN DET NOUN ADJ ADP DET NOUN ADP PROPN PUNCT ADP VERB PUNCT ADP NUM PUNCT SCONJ PRON VERB ADV PUNCT VERB ADP DET NOUN PUNCT
subj_rel_verb	195	devait	sing	plur	False	21	27	6	24	6967	True	"Il était l' homme , --eux étaient des enfants , --des "" bébés "" ivres d' intangible ! --Conclusion : la ligne de conduite que lui dictaient devait être de fermer les yeux , de ne rien brusquer , de laisser , enfin , s' user faute d' aliment physique , ce platonique "" amour "" qui , --supposait-il , --si nulle absolvable occasion , nulle circonstance ... irrésistible ... ne leur était offerte pour ainsi dire _ de force _ , n' avait rien de vraiment sérieux , --et qu' au surplus les souffles hivernaux de la rentrée à Paris ( en admettant , par impossible , qu' il durât jusque-là ) dissiperaient comme un mirage . <eos>"	PRON AUX DET NOUN PUNCT PRON AUX DET NOUN PUNCT CCONJ PUNCT NOUN PUNCT ADJ ADP ADJ PUNCT ADJ PUNCT DET NOUN ADP NOUN PRON PRON VERB VERB VERB ADP VERB DET NOUN PUNCT ADP ADV PRON VERB PUNCT ADP VERB PUNCT ADV PUNCT PRON VERB ADV ADP NOUN ADJ PUNCT DET ADJ PUNCT NOUN PUNCT PRON PUNCT PRON PUNCT PUNCT DET ADJ NOUN PUNCT DET NOUN PUNCT ADJ PUNCT ADV PRON AUX VERB ADP ADV VERB PUNCT ADP NOUN PUNCT PUNCT ADV VERB PRON ADP ADV ADJ PUNCT PUNCT SCONJ ADP NOUN DET NOUN ADJ ADP DET NOUN ADP PROPN PUNCT ADP VERB PUNCT ADP ADJ PUNCT SCONJ PRON VERB ADV PUNCT VERB ADP DET NOUN PUNCT
subj_rel_verb	196	peut	sing	sing	False	10	16	6	13	69592	False	Ils ne savaient pas ce qu' ils faisaient et la grâce de Dieu que j' implore peut un jour descendre dans leurs coeurs . <eos>	PRON ADV VERB ADV PRON PRON PRON VERB CCONJ DET NOUN ADP PROPN PRON PRON VERB VERB DET NOUN VERB ADP DET NOUN PUNCT
subj_rel_aux	197	soit	sing	sing	False	67	73	6	70	41764	False	Invité aussi par ce prince à lui envoyer , par écrit , les réflexions que je lui avais présentées à Naples sur les constitutions que lui demandaient les partisans de la liberté , je l' avertissais de ne pas se laisser entraîner à jeter au milieu du peuple napolitain des idées auxquelles il n' était point préparé ; enfin , lui disais-je , je crains que ce mot de constitution que j' entends soit , dans le grand nombre , qu' un prétexte mis en avant par le désir de s' affranchir de toute obéissance . <eos>	VERB ADV ADP DET NOUN ADP PRON VERB PUNCT ADP NOUN PUNCT DET NOUN PRON PRON PRON AUX VERB ADP PROPN ADP DET NOUN PRON PRON VERB DET NOUN ADP DET NOUN PUNCT PRON PRON VERB ADP ADV ADV PRON VERB VERB ADP VERB ADP NOUN ADP NOUN ADJ DET NOUN PRON PRON ADV AUX ADV VERB PUNCT ADV PUNCT PRON PRON PUNCT PRON VERB SCONJ DET NOUN ADP NOUN PRON PRON VERB AUX PUNCT ADP DET ADJ NOUN PUNCT ADV DET NOUN VERB ADP NOUN ADP DET NOUN ADP PRON VERB ADP DET NOUN PUNCT
